b1844  	7 	11 	2 	7 	9 	4 	0 	0 	3 	1 	5 	3 	0 	5 	4 	8 	9 	0 	2 	3 	3 	1 	2 	2 	6 	3 	7 	3 	1 	0 	3 	9 	8 	0 	1 	2 	2 	1 	3 	0 	5 	3 	4 	1 	3 	5 	6 	3 	0 	1 	2 	8 	4 	7 	2 	1 	4 	0 	0 	6 	2 	6 	7 	1 	221
b1314  	10 	7 	1 	9 	12 	10 	0 	0 	1 	4 	2 	1 	0 	6 	3 	6 	13 	0 	0 	2 	0 	0 	1 	0 	8 	0 	7 	5 	0 	0 	11 	9 	12 	1 	2 	2 	1 	0 	2 	1 	14 	4 	5 	2 	4 	7 	9 	6 	0 	1 	3 	6 	4 	13 	7 	5 	2 	1 	0 	2 	1 	3 	15 	0 	263
b2904  	3 	2 	0 	6 	3 	3 	0 	0 	0 	0 	8 	0 	0 	1 	0 	2 	9 	0 	1 	1 	1 	0 	0 	2 	3 	0 	2 	2 	0 	0 	1 	0 	5 	0 	0 	1 	0 	0 	0 	1 	6 	3 	2 	1 	2 	6 	1 	2 	2 	6 	4 	3 	0 	7 	4 	0 	4 	1 	0 	1 	1 	2 	15 	0 	130
b3449  	8 	8 	4 	9 	7 	5 	0 	0 	1 	4 	2 	0 	0 	5 	5 	5 	16 	1 	0 	1 	3 	2 	2 	1 	8 	3 	2 	8 	1 	1 	5 	9 	7 	2 	1 	3 	3 	1 	1 	0 	9 	2 	6 	3 	5 	8 	3 	4 	2 	6 	0 	4 	5 	12 	6 	1 	1 	3 	0 	5 	0 	8 	10 	1 	248
b3102  	13 	5 	4 	10 	10 	10 	0 	0 	3 	7 	5 	3 	0 	7 	5 	9 	17 	1 	4 	6 	4 	4 	1 	2 	8 	2 	8 	9 	1 	3 	7 	8 	16 	0 	2 	1 	2 	0 	5 	1 	11 	10 	3 	1 	1 	8 	6 	12 	4 	5 	1 	7 	3 	7 	8 	5 	6 	4 	0 	0 	3 	9 	11 	1 	329
b2669  	5 	5 	1 	10 	1 	3 	0 	1 	0 	3 	2 	1 	1 	0 	2 	5 	5 	0 	2 	0 	0 	1 	1 	2 	4 	0 	1 	5 	0 	0 	7 	5 	2 	0 	1 	0 	0 	0 	1 	1 	1 	0 	3 	0 	3 	3 	5 	0 	0 	3 	1 	0 	1 	3 	0 	4 	3 	6 	0 	1 	2 	2 	14 	2 	135
b2389  	9 	20 	2 	4 	13 	2 	3 	0 	3 	11 	5 	2 	1 	8 	7 	18 	18 	4 	4 	3 	2 	4 	5 	5 	16 	8 	0 	11 	2 	4 	8 	3 	7 	1 	8 	2 	9 	1 	8 	0 	12 	2 	3 	4 	15 	1 	4 	11 	2 	17 	8 	17 	10 	15 	11 	4 	12 	7 	0 	8 	1 	7 	4 	3 	419
b1661  	5 	13 	1 	18 	2 	10 	4 	0 	0 	7 	5 	0 	0 	5 	9 	13 	14 	0 	2 	3 	2 	5 	5 	2 	5 	6 	10 	9 	5 	4 	11 	10 	21 	0 	3 	3 	3 	0 	2 	1 	12 	6 	3 	2 	4 	8 	10 	10 	2 	5 	4 	12 	7 	5 	9 	10 	4 	7 	0 	7 	2 	11 	18 	7 	383
b3893  	8 	5 	2 	15 	8 	10 	0 	0 	1 	3 	3 	1 	0 	2 	6 	9 	11 	0 	1 	6 	5 	3 	1 	4 	9 	2 	4 	11 	8 	0 	7 	9 	6 	1 	0 	8 	2 	0 	0 	0 	11 	6 	12 	3 	1 	13 	3 	2 	1 	2 	1 	5 	6 	15 	10 	7 	5 	5 	1 	1 	3 	5 	11 	1 	301
b4071  	8 	6 	3 	7 	1 	9 	0 	0 	1 	0 	5 	0 	0 	6 	2 	3 	7 	0 	1 	5 	2 	3 	1 	4 	10 	0 	0 	1 	5 	0 	10 	4 	9 	1 	1 	5 	2 	0 	4 	0 	2 	2 	3 	2 	4 	2 	2 	2 	1 	1 	2 	4 	4 	6 	4 	1 	4 	2 	1 	3 	3 	2 	4 	2 	189
b4112  	11 	10 	2 	6 	8 	10 	3 	1 	0 	4 	11 	1 	0 	7 	2 	13 	31 	4 	1 	5 	6 	9 	6 	4 	3 	3 	4 	4 	0 	4 	14 	12 	11 	6 	1 	2 	6 	0 	3 	1 	4 	2 	12 	3 	5 	8 	6 	9 	1 	5 	6 	10 	11 	13 	5 	2 	3 	1 	0 	9 	3 	3 	13 	1 	364
b3249  	0 	5 	0 	2 	6 	4 	1 	0 	1 	5 	4 	1 	1 	1 	2 	7 	11 	0 	0 	0 	1 	2 	2 	1 	3 	1 	2 	2 	0 	0 	6 	5 	3 	1 	3 	0 	1 	0 	1 	1 	3 	2 	1 	2 	3 	0 	2 	3 	0 	3 	5 	2 	5 	5 	11 	7 	2 	1 	0 	7 	0 	10 	1 	2 	163
b1214  	1 	6 	3 	6 	9 	5 	2 	0 	4 	3 	5 	1 	1 	4 	7 	8 	17 	0 	0 	1 	1 	4 	3 	1 	6 	2 	5 	3 	2 	1 	7 	8 	13 	0 	3 	3 	1 	0 	2 	1 	4 	2 	4 	5 	13 	6 	4 	6 	2 	2 	3 	2 	1 	12 	3 	4 	6 	4 	0 	8 	1 	5 	24 	0 	270
b2320  	5 	3 	4 	16 	6 	5 	1 	1 	4 	3 	4 	1 	0 	9 	5 	10 	29 	1 	5 	1 	8 	3 	1 	3 	8 	4 	7 	10 	3 	2 	5 	11 	20 	0 	4 	3 	7 	0 	5 	1 	9 	2 	7 	3 	6 	7 	11 	9 	3 	10 	2 	8 	9 	16 	14 	4 	8 	3 	0 	7 	3 	3 	15 	2 	379
b1812  	9 	8 	3 	10 	7 	5 	2 	0 	3 	5 	13 	2 	0 	7 	10 	16 	20 	3 	8 	5 	7 	8 	4 	8 	9 	3 	8 	8 	1 	1 	22 	14 	23 	3 	6 	5 	2 	0 	2 	1 	13 	3 	6 	3 	9 	6 	10 	13 	3 	8 	6 	14 	6 	10 	9 	8 	6 	6 	0 	4 	4 	7 	25 	4 	454
b1997  	1 	4 	5 	5 	1 	0 	1 	0 	1 	6 	2 	1 	1 	1 	1 	3 	1 	0 	1 	1 	2 	2 	1 	0 	2 	2 	1 	1 	0 	0 	8 	2 	2 	3 	2 	0 	4 	0 	3 	1 	1 	1 	2 	0 	3 	0 	2 	2 	0 	3 	1 	8 	3 	2 	0 	0 	5 	2 	0 	1 	1 	2 	10 	1 	122
b2751  	15 	8 	5 	9 	18 	7 	0 	0 	0 	7 	7 	3 	0 	3 	10 	9 	37 	0 	5 	7 	5 	11 	8 	6 	11 	1 	4 	12 	2 	1 	14 	14 	24 	1 	3 	0 	8 	0 	2 	1 	14 	8 	8 	4 	3 	10 	16 	11 	2 	9 	1 	11 	6 	14 	26 	5 	6 	5 	0 	4 	2 	4 	24 	5 	476
b2511  	10 	15 	9 	18 	12 	12 	0 	0 	4 	5 	2 	2 	0 	2 	5 	17 	27 	1 	4 	7 	8 	4 	5 	2 	15 	1 	5 	17 	1 	1 	9 	14 	19 	0 	4 	0 	5 	0 	3 	1 	13 	9 	9 	5 	4 	17 	24 	9 	2 	4 	12 	7 	5 	17 	20 	8 	7 	5 	0 	4 	6 	3 	31 	4 	491
b1801  	23 	13 	1 	13 	17 	9 	0 	0 	4 	9 	10 	5 	0 	5 	5 	18 	29 	1 	3 	2 	7 	8 	2 	6 	8 	3 	9 	12 	1 	0 	8 	5 	7 	1 	11 	3 	4 	0 	6 	0 	23 	8 	0 	4 	8 	4 	8 	14 	4 	11 	5 	15 	9 	5 	13 	15 	13 	7 	1 	7 	7 	16 	14 	3 	482
b2379  	3 	14 	5 	15 	11 	9 	0 	0 	1 	3 	6 	0 	1 	9 	1 	17 	19 	1 	5 	2 	8 	2 	2 	3 	19 	2 	8 	9 	2 	1 	8 	17 	14 	2 	1 	2 	4 	0 	1 	1 	14 	9 	5 	5 	3 	11 	11 	8 	5 	3 	4 	14 	9 	21 	13 	8 	7 	5 	0 	2 	2 	5 	21 	0 	413
b0421  	6 	7 	5 	8 	7 	4 	0 	0 	3 	4 	6 	1 	1 	5 	1 	8 	16 	1 	2 	2 	3 	5 	2 	2 	4 	3 	3 	11 	1 	1 	13 	6 	15 	2 	6 	3 	0 	0 	5 	1 	7 	3 	4 	5 	9 	13 	8 	4 	2 	11 	2 	17 	1 	8 	5 	4 	6 	6 	0 	3 	0 	0 	8 	1 	300
b3370  	19 	14 	2 	14 	23 	5 	0 	0 	3 	13 	10 	1 	0 	2 	6 	19 	26 	3 	4 	1 	8 	3 	1 	1 	14 	4 	7 	7 	4 	2 	4 	4 	6 	1 	7 	4 	8 	0 	5 	1 	18 	6 	1 	4 	3 	4 	3 	13 	3 	8 	1 	20 	11 	19 	9 	15 	7 	7 	0 	4 	11 	11 	8 	4 	446
b3769  	3 	4 	0 	1 	3 	0 	1 	0 	0 	0 	3 	2 	0 	2 	6 	0 	2 	0 	0 	2 	0 	4 	1 	2 	0 	0 	0 	1 	0 	0 	3 	3 	1 	1 	0 	2 	0 	0 	0 	0 	0 	0 	0 	2 	4 	2 	3 	1 	2 	2 	1 	6 	4 	0 	3 	2 	3 	1 	1 	1 	0 	0 	3 	0 	88
b4469  	21 	26 	14 	32 	23 	16 	1 	0 	7 	3 	11 	1 	0 	11 	7 	20 	29 	0 	5 	11 	10 	5 	2 	12 	38 	2 	19 	16 	6 	0 	16 	26 	29 	1 	4 	8 	6 	0 	3 	1 	23 	10 	13 	10 	4 	18 	33 	11 	2 	6 	4 	17 	6 	29 	22 	10 	7 	9 	0 	11 	8 	11 	25 	9 	740
b0750  	8 	11 	4 	12 	4 	2 	2 	3 	2 	3 	5 	4 	1 	9 	4 	13 	12 	3 	5 	2 	3 	6 	3 	6 	8 	5 	3 	9 	4 	1 	9 	5 	18 	1 	5 	5 	2 	0 	4 	1 	3 	6 	6 	0 	5 	3 	6 	6 	3 	11 	3 	9 	7 	14 	9 	3 	4 	9 	0 	4 	1 	4 	21 	4 	348
b2324  	5 	12 	5 	16 	3 	12 	1 	1 	4 	8 	15 	7 	0 	14 	15 	12 	26 	4 	3 	4 	16 	21 	5 	6 	19 	8 	14 	16 	6 	2 	27 	16 	28 	7 	3 	9 	7 	0 	4 	1 	19 	3 	18 	5 	20 	11 	9 	27 	1 	15 	9 	15 	5 	36 	11 	7 	11 	6 	0 	16 	6 	15 	18 	4 	669
b1378  	23 	25 	3 	45 	23 	28 	0 	0 	7 	18 	13 	10 	1 	17 	18 	33 	59 	5 	7 	10 	23 	16 	7 	13 	40 	7 	23 	30 	10 	2 	40 	30 	44 	4 	9 	9 	6 	0 	4 	1 	38 	14 	12 	14 	9 	18 	25 	24 	11 	27 	11 	39 	15 	41 	27 	15 	25 	26 	0 	17 	16 	14 	64 	10 	1175
b1758  	3 	1 	2 	3 	4 	2 	0 	1 	1 	4 	1 	2 	1 	5 	1 	6 	16 	2 	0 	0 	6 	1 	2 	1 	5 	2 	4 	5 	1 	0 	4 	2 	6 	4 	6 	2 	2 	0 	3 	1 	11 	2 	2 	2 	5 	3 	1 	16 	0 	7 	0 	2 	2 	12 	7 	2 	1 	3 	0 	7 	0 	7 	2 	1 	207
b1487  	14 	13 	10 	30 	5 	16 	2 	0 	3 	9 	6 	6 	2 	4 	17 	15 	25 	2 	1 	1 	9 	10 	7 	7 	15 	5 	8 	11 	0 	0 	16 	7 	24 	5 	5 	0 	1 	0 	2 	1 	15 	12 	7 	4 	4 	17 	5 	11 	3 	10 	5 	16 	7 	18 	12 	10 	6 	6 	0 	1 	7 	10 	13 	4 	517
b3580  	21 	15 	3 	9 	14 	8 	1 	0 	2 	11 	11 	2 	0 	6 	5 	8 	25 	1 	4 	13 	3 	9 	2 	3 	14 	1 	8 	12 	3 	3 	13 	17 	11 	2 	5 	8 	14 	0 	4 	0 	21 	9 	10 	3 	6 	10 	6 	10 	0 	8 	0 	20 	9 	10 	10 	5 	11 	5 	1 	7 	7 	13 	24 	3 	499
b4238  	22 	12 	12 	30 	24 	34 	1 	0 	1 	11 	12 	2 	0 	9 	6 	18 	37 	0 	8 	10 	4 	1 	3 	3 	26 	0 	11 	22 	3 	2 	26 	18 	28 	0 	1 	13 	4 	0 	1 	1 	29 	21 	22 	7 	2 	13 	25 	12 	4 	14 	6 	16 	6 	16 	25 	15 	9 	12 	0 	2 	1 	6 	30 	4 	713
b2581  	8 	7 	5 	17 	5 	11 	0 	0 	0 	0 	5 	2 	0 	3 	3 	5 	12 	0 	3 	5 	5 	0 	6 	2 	12 	2 	2 	13 	1 	0 	16 	13 	18 	0 	2 	3 	6 	0 	1 	0 	16 	3 	4 	2 	1 	5 	15 	3 	1 	12 	4 	6 	5 	11 	12 	5 	8 	3 	1 	5 	2 	7 	18 	4 	346
b3104  	2 	3 	1 	2 	3 	2 	0 	0 	0 	2 	1 	1 	0 	0 	4 	5 	5 	0 	2 	1 	0 	1 	0 	1 	2 	1 	4 	6 	0 	0 	1 	2 	2 	0 	6 	1 	0 	0 	1 	1 	3 	2 	2 	0 	3 	1 	5 	6 	2 	2 	1 	3 	3 	1 	1 	3 	3 	2 	0 	4 	1 	4 	1 	3 	119
b0933  	4 	6 	0 	7 	2 	3 	0 	0 	1 	3 	3 	2 	2 	4 	4 	7 	18 	1 	2 	1 	5 	3 	1 	2 	6 	1 	0 	6 	0 	7 	10 	5 	10 	2 	4 	0 	6 	0 	3 	1 	9 	1 	6 	2 	8 	3 	6 	3 	1 	8 	4 	3 	1 	13 	14 	0 	1 	4 	0 	10 	0 	4 	11 	2 	256
b2897  	0 	6 	0 	3 	4 	4 	0 	0 	1 	2 	2 	1 	0 	2 	1 	4 	5 	0 	0 	1 	0 	0 	0 	0 	3 	0 	0 	3 	1 	1 	1 	4 	4 	2 	0 	1 	0 	0 	0 	0 	0 	1 	1 	0 	1 	5 	3 	3 	1 	3 	0 	2 	1 	0 	1 	1 	0 	0 	1 	0 	0 	2 	7 	0 	89
b3342  	2 	1 	4 	9 	3 	5 	0 	0 	3 	1 	1 	1 	0 	0 	0 	0 	6 	0 	5 	3 	0 	1 	0 	1 	3 	0 	2 	7 	1 	0 	3 	2 	0 	0 	1 	3 	0 	0 	0 	1 	4 	2 	1 	0 	0 	3 	13 	0 	0 	2 	5 	0 	0 	4 	4 	1 	6 	3 	0 	0 	5 	0 	3 	0 	125
b1974  	4 	10 	0 	9 	2 	2 	7 	0 	5 	2 	1 	1 	0 	3 	5 	7 	8 	1 	3 	5 	1 	2 	5 	3 	1 	1 	5 	3 	0 	3 	1 	3 	2 	0 	5 	0 	1 	0 	1 	1 	3 	4 	0 	2 	4 	0 	2 	5 	2 	7 	0 	2 	0 	3 	3 	6 	3 	5 	0 	1 	0 	6 	4 	2 	177
b1841  	4 	1 	2 	7 	3 	3 	0 	0 	2 	0 	1 	4 	0 	5 	2 	2 	5 	0 	3 	1 	3 	3 	1 	2 	2 	1 	1 	2 	0 	1 	3 	2 	1 	0 	1 	0 	2 	0 	3 	1 	0 	3 	1 	4 	3 	3 	0 	1 	1 	7 	0 	1 	1 	5 	4 	2 	5 	2 	0 	1 	2 	2 	3 	0 	125
b2173  	10 	2 	1 	12 	5 	6 	3 	1 	0 	5 	11 	0 	0 	9 	8 	11 	19 	1 	1 	2 	5 	6 	3 	4 	7 	6 	2 	5 	0 	3 	10 	7 	10 	0 	4 	5 	8 	0 	3 	1 	10 	0 	7 	1 	9 	11 	10 	2 	0 	5 	3 	11 	5 	9 	5 	3 	4 	4 	0 	11 	2 	8 	12 	1 	329
b0694  	6 	3 	2 	4 	2 	4 	0 	0 	0 	6 	3 	2 	0 	3 	1 	12 	16 	0 	1 	4 	2 	2 	2 	4 	3 	3 	4 	3 	0 	1 	7 	15 	12 	2 	3 	0 	3 	0 	3 	0 	6 	0 	7 	0 	2 	3 	4 	6 	0 	3 	2 	9 	4 	8 	8 	2 	3 	1 	1 	4 	2 	2 	10 	1 	226
b2789  	4 	20 	4 	12 	31 	10 	1 	1 	2 	1 	5 	3 	0 	3 	5 	13 	24 	1 	2 	2 	8 	5 	5 	4 	7 	2 	6 	17 	1 	0 	8 	8 	6 	1 	3 	2 	11 	0 	4 	1 	21 	9 	6 	8 	2 	3 	4 	15 	4 	5 	4 	8 	9 	17 	17 	20 	13 	8 	0 	6 	5 	14 	5 	5 	451
b3407  	22 	19 	8 	34 	21 	24 	0 	0 	5 	9 	13 	3 	1 	7 	7 	10 	54 	1 	6 	9 	10 	9 	0 	3 	26 	2 	11 	16 	1 	0 	26 	28 	35 	1 	6 	4 	7 	0 	2 	1 	26 	4 	18 	6 	2 	17 	24 	9 	2 	17 	9 	26 	9 	36 	31 	12 	13 	10 	0 	6 	5 	6 	37 	8 	774
b0401  	11 	10 	1 	4 	19 	8 	0 	0 	1 	7 	10 	4 	1 	3 	1 	13 	41 	0 	4 	3 	9 	3 	1 	3 	16 	0 	7 	12 	4 	0 	8 	4 	7 	0 	3 	1 	4 	0 	0 	1 	24 	5 	1 	5 	9 	3 	9 	12 	2 	13 	7 	6 	9 	22 	13 	14 	18 	16 	0 	1 	6 	8 	5 	8 	440
b3616  	12 	15 	3 	15 	15 	8 	1 	0 	1 	3 	1 	1 	0 	7 	6 	13 	12 	0 	2 	3 	1 	1 	0 	1 	10 	2 	3 	18 	2 	0 	4 	6 	14 	0 	3 	4 	3 	0 	0 	1 	17 	3 	5 	4 	3 	8 	10 	8 	0 	5 	2 	6 	4 	14 	13 	7 	10 	1 	0 	2 	4 	6 	13 	6 	342
b0016  	5 	7 	8 	7 	5 	3 	5 	0 	3 	7 	4 	5 	3 	5 	7 	7 	17 	7 	6 	3 	3 	4 	4 	1 	2 	8 	3 	7 	4 	7 	4 	9 	12 	6 	5 	1 	6 	0 	10 	1 	6 	3 	4 	3 	6 	11 	10 	10 	7 	16 	4 	10 	3 	6 	3 	3 	4 	16 	0 	5 	1 	8 	19 	2 	371
b2901  	13 	16 	8 	23 	10 	19 	1 	1 	1 	3 	9 	2 	0 	7 	2 	9 	17 	2 	2 	5 	2 	1 	0 	6 	14 	0 	16 	9 	4 	0 	11 	12 	18 	0 	3 	6 	3 	0 	3 	1 	27 	18 	10 	3 	2 	12 	11 	15 	1 	6 	4 	9 	7 	6 	22 	11 	5 	5 	0 	2 	5 	11 	27 	2 	480
b1469  	10 	15 	3 	12 	17 	3 	4 	0 	5 	8 	5 	1 	1 	3 	18 	16 	22 	4 	5 	0 	4 	7 	9 	3 	9 	2 	3 	17 	3 	2 	7 	6 	5 	5 	7 	2 	5 	0 	6 	1 	18 	4 	2 	6 	9 	3 	2 	30 	5 	12 	8 	21 	9 	11 	9 	15 	10 	7 	0 	4 	4 	11 	4 	4 	463
b2485  	6 	10 	2 	5 	8 	4 	2 	0 	0 	2 	4 	1 	1 	2 	4 	7 	27 	1 	2 	1 	1 	2 	0 	0 	6 	2 	1 	5 	0 	2 	4 	2 	0 	1 	4 	6 	1 	0 	3 	1 	3 	3 	1 	2 	5 	2 	1 	6 	2 	7 	3 	8 	5 	9 	10 	4 	1 	3 	0 	1 	2 	3 	4 	2 	217
b2865  	7 	5 	3 	17 	5 	2 	0 	0 	3 	1 	6 	6 	0 	2 	6 	10 	9 	3 	1 	1 	9 	3 	4 	4 	6 	1 	4 	7 	2 	1 	4 	3 	7 	2 	1 	1 	8 	0 	5 	0 	8 	8 	0 	5 	2 	1 	7 	0 	7 	6 	4 	4 	0 	7 	6 	1 	6 	3 	1 	4 	5 	3 	3 	2 	252
b0045  	10 	23 	0 	8 	21 	4 	1 	0 	3 	6 	6 	2 	2 	1 	7 	18 	24 	4 	2 	1 	6 	4 	3 	2 	13 	4 	7 	11 	3 	3 	7 	11 	11 	4 	2 	2 	11 	0 	5 	1 	19 	3 	6 	4 	4 	3 	4 	20 	3 	3 	6 	15 	5 	16 	13 	10 	8 	2 	0 	15 	8 	12 	8 	4 	444
b1342  	7 	12 	1 	5 	5 	3 	2 	0 	1 	3 	6 	5 	1 	4 	6 	11 	17 	0 	1 	3 	3 	8 	4 	1 	7 	5 	5 	6 	4 	2 	5 	8 	22 	3 	9 	2 	6 	0 	4 	1 	11 	0 	3 	3 	7 	7 	13 	7 	1 	4 	4 	6 	5 	8 	10 	2 	7 	5 	0 	6 	1 	8 	12 	0 	328
b1476  	4 	13 	7 	10 	11 	3 	1 	0 	0 	0 	2 	0 	0 	4 	1 	12 	12 	0 	0 	6 	3 	3 	3 	0 	8 	0 	2 	3 	1 	0 	3 	6 	4 	0 	0 	1 	6 	0 	2 	1 	2 	4 	3 	4 	0 	0 	4 	6 	0 	3 	2 	3 	3 	8 	11 	12 	2 	1 	0 	3 	1 	8 	6 	0 	218
b0189  	2 	2 	0 	5 	2 	0 	0 	0 	0 	1 	3 	1 	0 	2 	4 	1 	5 	0 	0 	1 	2 	1 	1 	1 	1 	0 	1 	1 	1 	0 	2 	2 	7 	0 	2 	1 	0 	0 	0 	0 	2 	2 	5 	0 	2 	0 	1 	1 	0 	1 	1 	3 	3 	0 	3 	0 	0 	1 	1 	1 	2 	0 	4 	0 	85
b2755  	2 	4 	6 	8 	7 	2 	6 	1 	10 	3 	2 	6 	1 	4 	2 	9 	8 	0 	4 	0 	1 	6 	4 	3 	7 	2 	4 	6 	1 	0 	4 	7 	12 	6 	11 	3 	4 	0 	7 	0 	8 	5 	4 	2 	2 	6 	8 	9 	2 	10 	8 	6 	3 	10 	5 	0 	10 	9 	1 	5 	4 	4 	11 	1 	306
b1963  	2 	5 	2 	3 	1 	0 	2 	0 	2 	2 	5 	2 	2 	0 	1 	2 	4 	1 	0 	1 	0 	0 	1 	0 	1 	3 	5 	2 	2 	1 	0 	2 	2 	1 	0 	0 	2 	0 	3 	1 	5 	3 	1 	2 	4 	1 	3 	5 	0 	4 	1 	2 	3 	2 	3 	2 	0 	3 	0 	2 	0 	6 	5 	2 	122
b1096  	2 	7 	2 	4 	4 	6 	0 	0 	3 	2 	5 	2 	1 	6 	6 	8 	8 	2 	0 	0 	8 	6 	3 	2 	4 	1 	5 	8 	9 	4 	11 	4 	7 	5 	7 	1 	5 	1 	1 	0 	4 	2 	8 	4 	5 	4 	4 	3 	1 	11 	4 	4 	5 	5 	5 	4 	6 	4 	0 	9 	4 	3 	8 	3 	270
b3446  	1 	1 	1 	4 	0 	2 	1 	0 	1 	2 	1 	0 	0 	3 	0 	5 	2 	2 	3 	1 	1 	0 	1 	0 	2 	1 	3 	2 	1 	1 	2 	2 	6 	0 	1 	0 	0 	0 	3 	0 	2 	2 	1 	0 	1 	2 	0 	3 	0 	5 	0 	1 	2 	3 	0 	4 	0 	2 	1 	1 	0 	1 	7 	1 	95
b1399  	4 	3 	1 	11 	8 	3 	1 	0 	3 	3 	3 	2 	2 	7 	3 	6 	18 	0 	2 	1 	3 	8 	7 	2 	8 	1 	6 	11 	2 	2 	7 	9 	9 	2 	9 	2 	3 	1 	2 	0 	6 	1 	9 	5 	7 	2 	7 	11 	2 	12 	4 	3 	5 	10 	4 	4 	3 	8 	0 	12 	3 	7 	14 	3 	317
b3912  	3 	7 	2 	8 	3 	5 	0 	0 	2 	4 	4 	3 	0 	2 	4 	6 	17 	1 	2 	5 	4 	3 	1 	1 	6 	0 	3 	6 	0 	1 	8 	8 	12 	0 	7 	0 	2 	0 	0 	0 	7 	0 	8 	1 	7 	9 	9 	3 	2 	4 	1 	3 	1 	3 	5 	3 	6 	2 	1 	5 	3 	2 	7 	1 	233
b0989  	1 	1 	0 	5 	1 	0 	1 	0 	0 	1 	1 	2 	0 	1 	2 	3 	1 	0 	1 	0 	0 	0 	0 	2 	0 	2 	1 	1 	0 	1 	1 	3 	1 	0 	1 	1 	0 	0 	4 	1 	2 	0 	0 	0 	1 	2 	3 	2 	0 	3 	1 	0 	2 	1 	2 	2 	2 	0 	0 	1 	3 	0 	3 	1 	71
b1746  	9 	9 	4 	6 	7 	10 	2 	0 	1 	4 	8 	6 	1 	7 	9 	14 	23 	1 	4 	2 	7 	5 	4 	3 	20 	6 	4 	14 	1 	5 	19 	11 	14 	4 	6 	4 	8 	0 	4 	0 	21 	2 	12 	6 	10 	6 	11 	10 	2 	11 	3 	17 	6 	27 	12 	6 	8 	9 	1 	10 	4 	13 	18 	2 	493
b2963  	15 	9 	3 	17 	10 	15 	0 	0 	4 	5 	9 	2 	0 	3 	6 	16 	13 	0 	2 	4 	8 	4 	2 	1 	7 	1 	15 	6 	1 	2 	9 	12 	19 	3 	3 	0 	6 	0 	2 	1 	11 	5 	3 	7 	2 	5 	6 	5 	1 	4 	1 	9 	7 	12 	10 	6 	4 	3 	0 	5 	6 	3 	7 	3 	360
b3785  	11 	16 	3 	10 	6 	8 	0 	0 	4 	1 	7 	2 	1 	2 	9 	11 	18 	1 	0 	0 	4 	5 	1 	6 	5 	1 	8 	3 	0 	1 	16 	7 	13 	3 	3 	1 	9 	1 	2 	0 	4 	3 	8 	6 	6 	9 	16 	11 	2 	3 	2 	14 	6 	14 	5 	3 	3 	10 	0 	5 	0 	7 	12 	1 	349
b3148  	7 	2 	1 	4 	2 	2 	1 	1 	0 	1 	1 	2 	0 	1 	3 	2 	3 	0 	2 	2 	0 	2 	3 	1 	0 	1 	2 	1 	0 	0 	3 	6 	6 	3 	1 	1 	2 	0 	1 	1 	7 	0 	5 	0 	3 	1 	5 	4 	2 	2 	3 	5 	1 	5 	4 	2 	1 	2 	0 	1 	0 	4 	3 	1 	132
b0295  	0 	3 	1 	2 	2 	3 	2 	4 	0 	0 	0 	2 	2 	0 	2 	2 	0 	0 	1 	0 	0 	3 	0 	2 	1 	1 	3 	2 	0 	1 	4 	0 	1 	0 	0 	0 	1 	0 	0 	1 	1 	1 	4 	1 	1 	0 	1 	0 	1 	1 	0 	1 	2 	1 	0 	0 	3 	2 	0 	2 	0 	1 	5 	2 	76
b2454  	7 	5 	3 	6 	6 	3 	0 	0 	2 	5 	2 	0 	0 	6 	1 	8 	16 	1 	4 	4 	7 	6 	3 	4 	7 	1 	1 	6 	2 	1 	7 	6 	9 	1 	0 	2 	4 	0 	3 	0 	13 	3 	7 	3 	3 	9 	6 	4 	1 	3 	2 	9 	4 	16 	15 	4 	4 	1 	1 	1 	1 	6 	10 	4 	279
b0200  	4 	7 	2 	9 	3 	4 	1 	0 	2 	0 	2 	1 	0 	5 	2 	6 	7 	1 	0 	1 	3 	3 	1 	1 	5 	1 	5 	5 	0 	1 	6 	5 	11 	0 	2 	3 	1 	0 	1 	0 	5 	0 	4 	1 	2 	7 	2 	7 	1 	7 	3 	2 	4 	9 	7 	0 	3 	2 	1 	2 	0 	3 	7 	2 	192
b1035  	4 	5 	0 	3 	3 	2 	0 	0 	2 	3 	3 	3 	0 	1 	1 	2 	13 	1 	0 	1 	5 	3 	2 	5 	3 	1 	3 	2 	4 	1 	3 	4 	11 	0 	2 	0 	2 	0 	0 	1 	4 	2 	10 	1 	3 	1 	4 	4 	1 	6 	0 	4 	1 	6 	5 	3 	1 	4 	0 	4 	1 	6 	11 	4 	185
b4516  	1 	3 	0 	4 	2 	3 	0 	0 	0 	2 	2 	2 	0 	2 	1 	3 	1 	0 	3 	2 	2 	2 	1 	0 	0 	2 	1 	1 	2 	0 	3 	4 	1 	2 	0 	3 	1 	0 	2 	1 	5 	1 	0 	0 	1 	1 	2 	0 	2 	1 	0 	3 	0 	0 	3 	2 	3 	3 	0 	0 	1 	1 	0 	4 	92
b2093  	3 	4 	1 	4 	4 	0 	2 	0 	2 	0 	0 	0 	0 	2 	4 	7 	1 	0 	2 	1 	1 	1 	1 	0 	1 	0 	1 	3 	2 	0 	3 	1 	3 	1 	0 	2 	1 	0 	1 	0 	3 	0 	1 	0 	4 	0 	1 	2 	0 	1 	0 	1 	1 	4 	2 	0 	4 	1 	1 	2 	0 	0 	6 	2 	95
